Geo Point;Geo Shape;gid;geom_o;geom_err;typologie;nombre;insee;cdate;mdate
44.8362039,-0.5728197;"{""type"": ""Point"", ""coordinates"": [-0.5728197, 44.8362039]}";1109522380;0;;;6;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8596569,-0.5648717;"{""type"": ""Point"", ""coordinates"": [-0.5648717, 44.8596569]}";1109522386;0;;;2;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8369671,-0.5719375;"{""type"": ""Point"", ""coordinates"": [-0.5719375, 44.8369671]}";1109522422;0;;ARCEAU_MOTO;1;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8236326,-0.5510268;"{""type"": ""Point"", ""coordinates"": [-0.5510268, 44.8236326]}";1109522430;0;;;3;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8227098,-0.5642526;"{""type"": ""Point"", ""coordinates"": [-0.5642526, 44.8227098]}";1109522462;0;;;5;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8581569,-0.5642372;"{""type"": ""Point"", ""coordinates"": [-0.5642372, 44.8581569]}";1109539009;0;;;3;33063;2020-12-01T00:00:00+01:00;2020-12-01T00:00:00+01:00
44.8251757,-0.5670201;"{""type"": ""Point"", ""coordinates"": [-0.5670201, 44.8251757]}";1109522602;0;;ARCEAU_MOTO;1;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8520483,-0.5811064;"{""type"": ""Point"", ""coordinates"": [-0.5811064, 44.8520483]}";1109551142;0;;;2;33063;2021-02-17T00:00:00+01:00;2021-02-17T00:00:00+01:00
44.8493066,-0.5870495;"{""type"": ""Point"", ""coordinates"": [-0.5870495, 44.8493066]}";1109539200;0;;;4;33063;2020-12-02T00:00:00+01:00;2020-12-02T00:00:00+01:00
44.8203449,-0.5718206;"{""type"": ""Point"", ""coordinates"": [-0.5718206, 44.8203449]}";1109539201;0;;;2;33063;2020-12-02T00:00:00+01:00;2020-12-02T00:00:00+01:00
44.8233396,-0.5708312;"{""type"": ""Point"", ""coordinates"": [-0.5708312, 44.8233396]}";1109542915;0;;;3;33063;2021-01-13T00:00:00+01:00;2021-01-13T00:00:00+01:00
44.8488772,-0.5744324;"{""type"": ""Point"", ""coordinates"": [-0.5744324, 44.8488772]}";1109542946;0;;;8;33063;2021-01-13T00:00:00+01:00;2021-01-13T00:00:00+01:00
44.8592844,-0.5560189;"{""type"": ""Point"", ""coordinates"": [-0.5560189, 44.8592844]}";1109550364;0;;;5;33063;2021-02-10T00:00:00+01:00;2021-02-10T00:00:00+01:00
44.8311445,-0.5618981;"{""type"": ""Point"", ""coordinates"": [-0.5618981, 44.8311445]}";1109550530;0;;;10;33063;2021-02-11T00:00:00+01:00;2021-02-11T00:00:00+01:00
44.8677375,-0.5547074;"{""type"": ""Point"", ""coordinates"": [-0.5547074, 44.8677375]}";1109541265;0;;;9;33063;2020-12-22T00:00:00+01:00;2020-12-22T00:00:00+01:00
44.8702436,-0.5505161;"{""type"": ""Point"", ""coordinates"": [-0.5505161, 44.8702436]}";1109541287;0;;;2;33063;2020-12-22T00:00:00+01:00;2020-12-22T00:00:00+01:00
44.8384943,-0.5922677;"{""type"": ""Point"", ""coordinates"": [-0.5922677, 44.8384943]}";1109563842;0;;;7;33063;2021-04-16T00:00:00+02:00;2021-04-16T00:00:00+02:00
44.8633674,-0.5790257;"{""type"": ""Point"", ""coordinates"": [-0.5790257, 44.8633674]}";1109566762;0;;;5;33063;2021-05-11T00:00:00+02:00;2021-05-11T00:00:00+02:00
44.8318466,-0.5875363;"{""type"": ""Point"", ""coordinates"": [-0.5875363, 44.8318466]}";1109544309;0;;ARCEAU_MOTO;2;33063;2021-01-20T00:00:00+01:00;2021-01-20T00:00:00+01:00
44.8320697,-0.5876237;"{""type"": ""Point"", ""coordinates"": [-0.5876237, 44.8320697]}";1109544310;0;;;3;33063;2021-01-20T00:00:00+01:00;2021-01-20T00:00:00+01:00
44.8497337,-0.5966077;"{""type"": ""Point"", ""coordinates"": [-0.5966077, 44.8497337]}";1109552733;0;;;5;33063;2021-03-03T00:00:00+01:00;2021-03-03T00:00:00+01:00
44.8638772,-0.5603353;"{""type"": ""Point"", ""coordinates"": [-0.5603353, 44.8638772]}";1109570332;0;;;3;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8606399,-0.5544323;"{""type"": ""Point"", ""coordinates"": [-0.5544323, 44.8606399]}";1109570378;0;;;5;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8573046,-0.5604067;"{""type"": ""Point"", ""coordinates"": [-0.5604067, 44.8573046]}";1109570464;0;;;3;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8775414,-0.571069;"{""type"": ""Point"", ""coordinates"": [-0.571069, 44.8775414]}";1108806813;0;;;3;33063;2014-04-15T00:00:00+02:00;2014-04-15T00:00:00+02:00
44.8777762,-0.5709964;"{""type"": ""Point"", ""coordinates"": [-0.5709964, 44.8777762]}";1108806891;0;;;2;33063;2014-04-15T00:00:00+02:00;2014-04-15T00:00:00+02:00
44.8317834,-0.6108271;"{""type"": ""Point"", ""coordinates"": [-0.6108271, 44.8317834]}";1109170316;0;;;8;33063;2016-01-15T00:00:00+01:00;2016-01-15T00:00:00+01:00
44.8402515,-0.560029;"{""type"": ""Point"", ""coordinates"": [-0.560029, 44.8402515]}";1109353239;0;;;8;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8405907,-0.5803224;"{""type"": ""Point"", ""coordinates"": [-0.5803224, 44.8405907]}";1109353409;0;;;20;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8422824,-0.5596296;"{""type"": ""Point"", ""coordinates"": [-0.5596296, 44.8422824]}";1109353445;0;;;3;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8254182,-0.5704535;"{""type"": ""Point"", ""coordinates"": [-0.5704535, 44.8254182]}";1109319449;0;;;3;33063;2016-09-30T00:00:00+02:00;2016-09-30T00:00:00+02:00
44.8258946,-0.5620461;"{""type"": ""Point"", ""coordinates"": [-0.5620461, 44.8258946]}";1109353695;0;;ARCEAU_MOTO;1;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8336265,-0.5776042;"{""type"": ""Point"", ""coordinates"": [-0.5776042, 44.8336265]}";1109376805;0;;;4;33063;2018-01-15T00:00:00+01:00;2018-01-15T00:00:00+01:00
44.8401862,-0.6001867;"{""type"": ""Point"", ""coordinates"": [-0.6001867, 44.8401862]}";1109376759;0;;;3;33063;2018-01-15T00:00:00+01:00;2018-01-15T00:00:00+01:00
44.8515986,-0.5948934;"{""type"": ""Point"", ""coordinates"": [-0.5948934, 44.8515986]}";1109353613;0;;ARCEAU_MOTO;1;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.823729,-0.6093376;"{""type"": ""Point"", ""coordinates"": [-0.6093376, 44.823729]}";1109327966;0;;;4;33063;2017-01-06T00:00:00+01:00;2017-01-06T00:00:00+01:00
44.8334243,-0.6101857;"{""type"": ""Point"", ""coordinates"": [-0.6101857, 44.8334243]}";1109327975;0;;;3;33063;2017-01-06T00:00:00+01:00;2017-01-06T00:00:00+01:00
44.8727424,-0.5464422;"{""type"": ""Point"", ""coordinates"": [-0.5464422, 44.8727424]}";1109353323;0;;;6;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8350532,-0.5806103;"{""type"": ""Point"", ""coordinates"": [-0.5806103, 44.8350532]}";1109353351;0;;;5;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8355356,-0.5807687;"{""type"": ""Point"", ""coordinates"": [-0.5807687, 44.8355356]}";1109353353;0;;;3;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8672758,-0.5689708;"{""type"": ""Point"", ""coordinates"": [-0.5689708, 44.8672758]}";1109409976;0;;;4;33063;2018-10-24T00:00:00+02:00;2018-10-24T00:00:00+02:00
44.8595415,-0.5554328;"{""type"": ""Point"", ""coordinates"": [-0.5554328, 44.8595415]}";1109393401;0;;;3;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8565168,-0.5709384;"{""type"": ""Point"", ""coordinates"": [-0.5709384, 44.8565168]}";1109393433;0;;;1;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8564704,-0.5693796;"{""type"": ""Point"", ""coordinates"": [-0.5693796, 44.8564704]}";1109393453;0;;;5;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.841574,-0.5803641;"{""type"": ""Point"", ""coordinates"": [-0.5803641, 44.841574]}";1109393509;0;;;4;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8498498,-0.5445122;"{""type"": ""Point"", ""coordinates"": [-0.5445122, 44.8498498]}";1109399245;0;;;10;33063;2018-07-17T00:00:00+02:00;2018-07-17T00:00:00+02:00
44.865803,-0.5609906;"{""type"": ""Point"", ""coordinates"": [-0.5609906, 44.865803]}";1109393001;0;;;5;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8596141,-0.5552943;"{""type"": ""Point"", ""coordinates"": [-0.5552943, 44.8596141]}";1109393005;0;;;7;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8591004,-0.5564151;"{""type"": ""Point"", ""coordinates"": [-0.5564151, 44.8591004]}";1109393029;0;;;3;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8567134,-0.5614948;"{""type"": ""Point"", ""coordinates"": [-0.5614948, 44.8567134]}";1109393085;0;;;4;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8591843,-0.5689799;"{""type"": ""Point"", ""coordinates"": [-0.5689799, 44.8591843]}";1109393177;0;;;2;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8554393,-0.5669597;"{""type"": ""Point"", ""coordinates"": [-0.5669597, 44.8554393]}";1109393203;0;;;4;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8327517,-0.5938203;"{""type"": ""Point"", ""coordinates"": [-0.5938203, 44.8327517]}";1109434337;0;;;3;33063;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8376076,-0.5851519;"{""type"": ""Point"", ""coordinates"": [-0.5851519, 44.8376076]}";1109416241;0;;;4;33063;2018-12-11T00:00:00+01:00;2018-12-11T00:00:00+01:00
44.8407696,-0.579721;"{""type"": ""Point"", ""coordinates"": [-0.579721, 44.8407696]}";1109416251;0;;;3;33063;2018-12-11T00:00:00+01:00;2018-12-11T00:00:00+01:00
44.8314033,-0.5936167;"{""type"": ""Point"", ""coordinates"": [-0.5936167, 44.8314033]}";1109415515;0;;;3;33063;2018-11-30T00:00:00+01:00;2018-11-30T00:00:00+01:00
44.8344251,-0.5855408;"{""type"": ""Point"", ""coordinates"": [-0.5855408, 44.8344251]}";1109417280;0;;;6;33063;2018-12-19T00:00:00+01:00;2018-12-19T00:00:00+01:00
44.846626,-0.5466962;"{""type"": ""Point"", ""coordinates"": [-0.5466962, 44.846626]}";1109448780;0;;;8;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8455874,-0.5438665;"{""type"": ""Point"", ""coordinates"": [-0.5438665, 44.8455874]}";1109448794;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8482211,-0.5717584;"{""type"": ""Point"", ""coordinates"": [-0.5717584, 44.8482211]}";1109448676;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8369686,-0.5655535;"{""type"": ""Point"", ""coordinates"": [-0.5655535, 44.8369686]}";1109448351;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8438184,-0.573418;"{""type"": ""Point"", ""coordinates"": [-0.573418, 44.8438184]}";1109448950;0;;;7;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8434797,-0.5597831;"{""type"": ""Point"", ""coordinates"": [-0.5597831, 44.8434797]}";1109448986;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8477653,-0.5646888;"{""type"": ""Point"", ""coordinates"": [-0.5646888, 44.8477653]}";1109448988;0;;;27;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8413899,-0.5546937;"{""type"": ""Point"", ""coordinates"": [-0.5546937, 44.8413899]}";1109449016;0;;ARCEAU_VELO_CARGO;1;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8578647,-0.5804943;"{""type"": ""Point"", ""coordinates"": [-0.5804943, 44.8578647]}";1109449068;0;;;12;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8538828,-0.5683704;"{""type"": ""Point"", ""coordinates"": [-0.5683704, 44.8538828]}";1109449078;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8410074,-0.5771947;"{""type"": ""Point"", ""coordinates"": [-0.5771947, 44.8410074]}";1109449356;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8467907,-0.5817114;"{""type"": ""Point"", ""coordinates"": [-0.5817114, 44.8467907]}";1109449382;0;;;9;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8519246,-0.5947143;"{""type"": ""Point"", ""coordinates"": [-0.5947143, 44.8519246]}";1109449424;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8520181,-0.5908523;"{""type"": ""Point"", ""coordinates"": [-0.5908523, 44.8520181]}";1109449516;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8518207,-0.590565;"{""type"": ""Point"", ""coordinates"": [-0.590565, 44.8518207]}";1109449518;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8481585,-0.5801192;"{""type"": ""Point"", ""coordinates"": [-0.5801192, 44.8481585]}";1109449528;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8517055,-0.5736434;"{""type"": ""Point"", ""coordinates"": [-0.5736434, 44.8517055]}";1109449588;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8577942,-0.5807132;"{""type"": ""Point"", ""coordinates"": [-0.5807132, 44.8577942]}";1109449604;0;;;12;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8403346,-0.583146;"{""type"": ""Point"", ""coordinates"": [-0.583146, 44.8403346]}";1109449668;0;;ARCEAU_MOTO;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8324843,-0.5599861;"{""type"": ""Point"", ""coordinates"": [-0.5599861, 44.8324843]}";1109449738;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8331051,-0.5797605;"{""type"": ""Point"", ""coordinates"": [-0.5797605, 44.8331051]}";1109449756;0;;;12;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.836516,-0.5852245;"{""type"": ""Point"", ""coordinates"": [-0.5852245, 44.836516]}";1109449834;0;;ARCEAU_VELO_CARGO;1;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8222262,-0.5514985;"{""type"": ""Point"", ""coordinates"": [-0.5514985, 44.8222262]}";1109449862;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8160242,-0.5558325;"{""type"": ""Point"", ""coordinates"": [-0.5558325, 44.8160242]}";1109449868;0;;;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8225523,-0.5809461;"{""type"": ""Point"", ""coordinates"": [-0.5809461, 44.8225523]}";1109449158;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8356466,-0.5866476;"{""type"": ""Point"", ""coordinates"": [-0.5866476, 44.8356466]}";1109449308;0;;;10;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8307829,-0.5732744;"{""type"": ""Point"", ""coordinates"": [-0.5732744, 44.8307829]}";1109448832;0;;;11;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8286766,-0.6002085;"{""type"": ""Point"", ""coordinates"": [-0.6002085, 44.8286766]}";1109448864;0;;;7;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8246293,-0.5779835;"{""type"": ""Point"", ""coordinates"": [-0.5779835, 44.8246293]}";1109448896;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8211679,-0.5781144;"{""type"": ""Point"", ""coordinates"": [-0.5781144, 44.8211679]}";1109450296;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8434233,-0.5815073;"{""type"": ""Point"", ""coordinates"": [-0.5815073, 44.8434233]}";1109450314;0;;;7;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8474409,-0.5854056;"{""type"": ""Point"", ""coordinates"": [-0.5854056, 44.8474409]}";1109450350;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8472892,-0.5901995;"{""type"": ""Point"", ""coordinates"": [-0.5901995, 44.8472892]}";1109450424;0;;;7;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8397155,-0.5729603;"{""type"": ""Point"", ""coordinates"": [-0.5729603, 44.8397155]}";1109450664;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8225627,-0.562249;"{""type"": ""Point"", ""coordinates"": [-0.562249, 44.8225627]}";1109450671;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.833115,-0.5600705;"{""type"": ""Point"", ""coordinates"": [-0.5600705, 44.833115]}";1109450048;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8346575,-0.5749502;"{""type"": ""Point"", ""coordinates"": [-0.5749502, 44.8346575]}";1109450132;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8352011,-0.5697007;"{""type"": ""Point"", ""coordinates"": [-0.5697007, 44.8352011]}";1109450146;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8429498,-0.5733885;"{""type"": ""Point"", ""coordinates"": [-0.5733885, 44.8429498]}";1109450252;0;;ARCEAU_MOTO;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8562064,-0.563143;"{""type"": ""Point"", ""coordinates"": [-0.563143, 44.8562064]}";1109502372;0;;ARCEAU_MOTO;7;33063;2020-05-25T00:00:00+02:00;2020-05-25T00:00:00+02:00
44.8653269,-0.5618444;"{""type"": ""Point"", ""coordinates"": [-0.5618444, 44.8653269]}";1109522223;0;;;5;33063;2020-07-28T00:00:00+02:00;2020-07-28T00:00:00+02:00
44.8603606,-0.5534331;"{""type"": ""Point"", ""coordinates"": [-0.5534331, 44.8603606]}";1109522350;0;;;9;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8285109,-0.5836573;"{""type"": ""Point"", ""coordinates"": [-0.5836573, 44.8285109]}";1109522418;0;;;2;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8338165,-0.5650603;"{""type"": ""Point"", ""coordinates"": [-0.5650603, 44.8338165]}";1109522450;0;;;4;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8342022,-0.5710102;"{""type"": ""Point"", ""coordinates"": [-0.5710102, 44.8342022]}";1109522488;0;;;4;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8359549,-0.5728258;"{""type"": ""Point"", ""coordinates"": [-0.5728258, 44.8359549]}";1109522528;0;;;7;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8409034,-0.6041001;"{""type"": ""Point"", ""coordinates"": [-0.6041001, 44.8409034]}";1109522558;0;;;2;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8505155,-0.5710233;"{""type"": ""Point"", ""coordinates"": [-0.5710233, 44.8505155]}";1109521563;0;;;2;33063;2020-07-17T00:00:00+02:00;2020-07-17T00:00:00+02:00
44.8504377,-0.6080333;"{""type"": ""Point"", ""coordinates"": [-0.6080333, 44.8504377]}";1109522278;0;;;7;33063;2020-07-28T00:00:00+02:00;2020-07-28T00:00:00+02:00
44.8423753,-0.609658;"{""type"": ""Point"", ""coordinates"": [-0.609658, 44.8423753]}";1109522288;0;;;4;33063;2020-07-28T00:00:00+02:00;2020-07-28T00:00:00+02:00
44.8542096,-0.5985354;"{""type"": ""Point"", ""coordinates"": [-0.5985354, 44.8542096]}";1109522289;0;;;10;33063;2020-07-28T00:00:00+02:00;2020-07-28T00:00:00+02:00
44.8247857,-0.5830637;"{""type"": ""Point"", ""coordinates"": [-0.5830637, 44.8247857]}";1109522600;0;;ARCEAU_MOTO;1;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8554596,-0.5702937;"{""type"": ""Point"", ""coordinates"": [-0.5702937, 44.8554596]}";1109522620;0;;;1;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8456028,-0.5785248;"{""type"": ""Point"", ""coordinates"": [-0.5785248, 44.8456028]}";1109522628;0;;;4;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8490528,-0.58208;"{""type"": ""Point"", ""coordinates"": [-0.58208, 44.8490528]}";1109557570;0;;;4;33063;2021-04-08T00:00:00+02:00;2021-04-08T00:00:00+02:00
44.8634169,-0.5795104;"{""type"": ""Point"", ""coordinates"": [-0.5795104, 44.8634169]}";1109560603;0;;;5;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8616068,-0.5570538;"{""type"": ""Point"", ""coordinates"": [-0.5570538, 44.8616068]}";1109560623;0;;;2;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8633754,-0.5590556;"{""type"": ""Point"", ""coordinates"": [-0.5590556, 44.8633754]}";1109560693;0;;;4;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8193905,-0.5801149;"{""type"": ""Point"", ""coordinates"": [-0.5801149, 44.8193905]}";1109523329;0;;;3;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8131659,-0.5727742;"{""type"": ""Point"", ""coordinates"": [-0.5727742, 44.8131659]}";1109552685;0;;ARCEAU_MOTO;1;33063;2021-03-03T00:00:00+01:00;2021-03-03T00:00:00+01:00
44.8630889,-0.5568908;"{""type"": ""Point"", ""coordinates"": [-0.5568908, 44.8630889]}";1109556991;0;;;4;33063;2021-04-01T00:00:00+02:00;2021-04-01T00:00:00+02:00
44.8163632,-0.5553461;"{""type"": ""Point"", ""coordinates"": [-0.5553461, 44.8163632]}";1109542924;0;;;4;33063;2021-01-13T00:00:00+01:00;2021-01-13T00:00:00+01:00
44.8312421,-0.5618759;"{""type"": ""Point"", ""coordinates"": [-0.5618759, 44.8312421]}";1109550531;0;;;8;33063;2021-02-11T00:00:00+01:00;2021-02-11T00:00:00+01:00
44.8233003,-0.5760268;"{""type"": ""Point"", ""coordinates"": [-0.5760268, 44.8233003]}";1109550540;0;;ARCEAU_MOTO;1;33063;2021-02-11T00:00:00+01:00;2021-02-11T00:00:00+01:00
44.8778799,-0.5705696;"{""type"": ""Point"", ""coordinates"": [-0.5705696, 44.8778799]}";1109570282;0;;;2;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.871309,-0.549765;"{""type"": ""Point"", ""coordinates"": [-0.549765, 44.871309]}";1109570400;0;;;3;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.867089,-0.5518068;"{""type"": ""Point"", ""coordinates"": [-0.5518068, 44.867089]}";1109570408;0;;;3;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.865544,-0.5523969;"{""type"": ""Point"", ""coordinates"": [-0.5523969, 44.865544]}";1109570426;0;;;7;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8623617,-0.5560297;"{""type"": ""Point"", ""coordinates"": [-0.5560297, 44.8623617]}";1109570428;0;;;5;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8649195,-0.5501108;"{""type"": ""Point"", ""coordinates"": [-0.5501108, 44.8649195]}";1109570468;0;;;1;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8308217,-0.6063438;"{""type"": ""Point"", ""coordinates"": [-0.6063438, 44.8308217]}";1109541279;0;;;3;33063;2020-12-22T00:00:00+01:00;2020-12-22T00:00:00+01:00
44.8617951,-0.5789562;"{""type"": ""Point"", ""coordinates"": [-0.5789562, 44.8617951]}";1109546653;0;;;3;33063;2021-01-25T00:00:00+01:00;2021-01-25T00:00:00+01:00
44.8841424,-0.6204292;"{""type"": ""Point"", ""coordinates"": [-0.6204292, 44.8841424]}";1109453259;0;;;3;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8803707,-0.6137323;"{""type"": ""Point"", ""coordinates"": [-0.6137323, 44.8803707]}";1109481938;0;;ARCEAU_VELO_CARGO;1;33075;2020-02-14T00:00:00+01:00;2020-02-14T00:00:00+01:00
44.8785754,-0.5865624;"{""type"": ""Point"", ""coordinates"": [-0.5865624, 44.8785754]}";1109453507;0;;;5;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8814963,-0.6130271;"{""type"": ""Point"", ""coordinates"": [-0.6130271, 44.8814963]}";1109434449;0;;;3;33075;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8754374,-0.5906674;"{""type"": ""Point"", ""coordinates"": [-0.5906674, 44.8754374]}";1109353247;0;;;5;33075;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8833442,-0.6170052;"{""type"": ""Point"", ""coordinates"": [-0.6170052, 44.8833442]}";1109487370;0;;;3;33075;2020-03-03T00:00:00+01:00;2020-03-03T00:00:00+01:00
44.8821112,-0.6127771;"{""type"": ""Point"", ""coordinates"": [-0.6127771, 44.8821112]}";1109453287;0;;;2;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8863274,-0.6007335;"{""type"": ""Point"", ""coordinates"": [-0.6007335, 44.8863274]}";1109434437;0;;;3;33075;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8833082,-0.6120897;"{""type"": ""Point"", ""coordinates"": [-0.6120897, 44.8833082]}";1109453525;0;;;6;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8835224,-0.5941142;"{""type"": ""Point"", ""coordinates"": [-0.5941142, 44.8835224]}";1109453619;0;;;2;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
